batch_size,cache_blocks_free,cache_blocks_used,cache_contiguous_waste_gb,cache_contiguous_waste_tokens,cache_device_metadata,cache_memory_reduction_pct,cache_paged_allocated_gb,cache_paged_fragmentation_pct,cache_paged_waste_tokens,cache_peak_blocks_used,cache_peak_paged_allocated_gb,cache_used_tokens,chunk_size,comparison,config,decode_cpu_ms,decode_cuda_ms,decode_iterations,duration_s,e2e_ms_max,e2e_ms_p50,e2e_ms_p95,e2e_ms_p99,experiment,gpu_memory_peak_gb,gpu_utilization_mean_pct,metadata_construction_ms,mixed_cpu_ms,mixed_cuda_ms,mixed_iterations,policy,preemptions,prefill_cpu_ms,prefill_cuda_ms,prefill_iterations,profile_name,recomputed_tokens,repeat,requests,scheduler_mode,successful_requests,throughput_tokens_per_s,tpot_ms_p50,tpot_ms_p95,tpot_ms_p99,ttft_ms_max,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,variant
1,512.0,0.0,3.4929237365722656,130807.0,True,99.79248046875,0.0,0.0,0.0,17.0,0.00726318359375,0.0,16,batching,batching-static-right-skewed-b1-static-fcfs,5939.304546001949,5940.267219543457,121,8.143725914000242,7941.727057001117,3253.1290950000766,7568.9707727507075,7867.175800151035,batching-static-right-skewed-b1-static-fcfs,7.01385498046875,37.03703703703704,27.73799998976756,0.0,0,0,fcfs,0,2173.566823012152,2179.7434043884277,43,right-skewed,0,4,8,static,8,15.840415230359158,49.28371748532942,50.49983934695682,50.83809320270809,6976.875341000778,2736.3309134998417,6509.010097350528,6883.302292270728,static
1,512.0,0.0,3.4929237365722656,130807.0,True,99.79248046875,0.0,0.0,0.0,17.0,0.00726318359375,0.0,16,batching,batching-continuous-right-skewed-b1-continuous-fcfs,5878.88116000795,5879.725482940674,121,8.26758146300017,8072.650103000342,3149.8918570005117,7689.266849950399,7995.973452390353,batching-continuous-right-skewed-b1-continuous-fcfs,7.01385498046875,35.876543209876544,27.281182001388515,0.0,0,0,fcfs,0,2357.6057520022005,2364.1739044189453,43,right-skewed,0,0,8,continuous,8,15.60311205608466,48.180713473343026,50.21189816723724,50.339225374654504,7074.32375999997,2650.470146500993,6617.845119550293,6983.028031910035,continuous
1,512.0,0.0,3.4929237365722656,130807.0,True,99.79248046875,0.0,0.0,0.0,17.0,0.00726318359375,0.0,16,batching,batching-continuous-right-skewed-b1-continuous-fcfs,6070.361790001698,6071.216285705566,121,8.212539202999324,8055.8216130011715,3175.7145420006054,7586.3576670009015,7961.928823801117,batching-continuous-right-skewed-b1-continuous-fcfs,7.01385498046875,36.4875,26.92592699895613,0.0,0,0,fcfs,0,2112.312450995887,2117.7708053588867,43,right-skewed,0,1,8,continuous,8,15.707687575224915,48.742778850041105,56.10763581637558,59.027489043278564,6860.672566001085,2665.317716499885,6382.97650345039,6765.133353490946,continuous
1,512.0,0.0,3.4929237365722656,130807.0,True,99.79248046875,0.0,0.0,0.0,17.0,0.00726318359375,0.0,16,batching,batching-continuous-right-skewed-b1-continuous-fcfs,5824.241491998691,5824.91047668457,121,7.992840885000987,7823.88674700087,3196.9106429996828,7440.0441679502355,7747.118231190743,batching-continuous-right-skewed-b1-continuous-fcfs,7.01385498046875,37.20253164556962,26.95386998493632,0.0,0,0,fcfs,0,2137.5811060061096,2143.7459602355957,43,right-skewed,0,2,8,continuous,8,16.139443016071507,48.62900003972899,49.42169169056236,49.43134277437692,6872.317631999977,2684.1761969999425,6405.185298499599,6778.891165299901,continuous
1,512.0,0.0,3.4929237365722656,130807.0,True,99.79248046875,0.0,0.0,0.0,17.0,0.00726318359375,0.0,16,batching,batching-continuous-right-skewed-b1-continuous-fcfs,5861.521262993847,5862.409248352051,121,8.205043128000398,8004.9769209999795,3188.158487999317,7634.864027850107,7930.954342370004,batching-continuous-right-skewed-b1-continuous-fcfs,7.01385498046875,35.7,26.524960003371234,0.0,0,0,fcfs,0,2312.8037420065084,2318.474208831787,43,right-skewed,0,3,8,continuous,8,15.722038018273992,48.374621121117045,50.5160135636034,50.60049791267646,7046.073338000497,2663.3123639994665,6588.165944350293,6954.491859270456,continuous
1,512.0,0.0,3.4929237365722656,130807.0,True,99.79248046875,0.0,0.0,0.0,17.0,0.00726318359375,0.0,16,batching,batching-continuous-right-skewed-b1-continuous-fcfs,5869.9781599952985,5870.817901611328,121,8.037328406000597,7833.91721299995,3139.2378694999934,7463.990457199633,7759.931861839887,batching-continuous-right-skewed-b1-continuous-fcfs,7.01385498046875,36.5875,26.26599100585736,0.0,0,0,fcfs,0,2137.1436049885233,2143.1364402770996,43,right-skewed,0,4,8,continuous,8,16.050109375111482,48.020046164245805,49.9413698429196,50.223581648561186,6873.752165000042,2636.1024340003496,6399.8094982499415,6778.963631650022,continuous
2,512.0,0.0,6.998771667480469,262098.0,False,99.9755859375,0.0,0.0,0.0,4.0,0.001708984375,0.0,1,metadata,metadata-rebuild-16x8-b2-continuous-fcfs,361.1157209998055,361.13549423217773,7,1.3367788240011578,1336.0938429996168,1336.0740854996038,1336.0918672496155,1336.0934478496165,metadata-rebuild-16x8-b2-continuous-fcfs,7.01385498046875,27.666666666666668,4.0334480017918395,0.0,0,0,fcfs,0,970.5945630012138,973.023006439209,16,16x8,0,0,2,continuous,2,11.969070509442886,51.831360571278694,51.8324118998992,51.83250535133213,973.2824960010475,973.2545615006529,973.2797025510081,973.2819373110397,rebuild
2,512.0,0.0,6.998771667480469,262098.0,False,99.9755859375,0.0,0.0,0.0,4.0,0.001708984375,0.0,1,metadata,metadata-rebuild-16x8-b2-continuous-fcfs,358.6905279989878,358.7620086669922,7,1.1632560220004962,1162.724869000158,1162.6920865001011,1162.7215907501522,1162.7242133501568,metadata-rebuild-16x8-b2-continuous-fcfs,7.01385498046875,36.0,4.12899299772107,0.0,0,0,fcfs,0,799.6100199979992,802.2762870788574,16,16x8,0,1,2,continuous,2,13.754495740743456,51.432330285674,51.432599771461746,51.43262372575399,802.7006530010112,802.6657745003831,802.6971651509484,802.6999554309987,rebuild
2,512.0,0.0,6.998771667480469,262098.0,False,99.9755859375,0.0,0.0,0.0,4.0,0.001708984375,0.0,1,metadata,metadata-rebuild-16x8-b2-continuous-fcfs,342.5017129993648,342.5613136291504,7,1.1460250540003472,1145.351416000267,1145.3228665004644,1145.3485610502867,1145.3508450102709,metadata-rebuild-16x8-b2-continuous-fcfs,7.01385498046875,36.333333333333336,4.015095999420737,0.0,0,0,fcfs,0,798.7532709976222,801.2311706542969,16,16x8,0,2,2,continuous,2,13.961300360886485,49.10519557142834,49.10540231432086,49.10542069146687,801.6166550005437,801.5864975004661,801.6136392505359,801.6160518505421,rebuild
2,512.0,0.0,6.998771667480469,262098.0,False,99.9755859375,0.0,0.0,0.0,4.0,0.001708984375,0.0,1,metadata,metadata-rebuild-16x8-b2-continuous-fcfs,345.22284699960437,345.26313400268555,7,1.1401038939984574,1139.491400001134,1139.4626085002528,1139.488520851046,1139.4908241711164,metadata-rebuild-16x8-b2-continuous-fcfs,7.01385498046875,36.583333333333336,4.017860008389107,0.0,0,0,fcfs,0,790.360201999647,792.638599395752,16,16x8,0,3,2,continuous,2,14.033808746926049,49.48958464293745,49.48978077865312,49.48979821293896,793.0658330005826,793.0355159996907,793.0628013004934,793.0652266605648,rebuild
2,512.0,0.0,6.998771667480469,262098.0,False,99.9755859375,0.0,0.0,0.0,4.0,0.001708984375,0.0,1,metadata,metadata-rebuild-16x8-b2-continuous-fcfs,352.58366699963517,352.64563369750977,7,1.1587865540004714,1158.2688139988022,1158.2433784997193,1158.266270448894,1158.2683052888206,metadata-rebuild-16x8-b2-continuous-fcfs,7.01385498046875,35.75,4.01464899914572,0.0,0,0,fcfs,0,801.8249930009915,804.098560333252,16,16x8,0,4,2,continuous,2,13.80754716626915,50.54377992850537,50.54395227858289,50.54396759858979,804.4636949998676,804.4369190001817,804.461017399899,804.4631594798739,rebuild
2,512.0,0.0,6.998771667480469,262098.0,True,99.9755859375,0.0,0.0,0.0,4.0,0.001708984375,0.0,1,metadata,metadata-cached-16x8-b2-continuous-fcfs,338.26601300097536,338.30886459350586,7,1.1078953409996757,1107.2377480013529,1107.2149145002186,1107.2354646512395,1107.2372913313302,metadata-cached-16x8-b2-continuous-fcfs,7.01385498046875,37.36363636363637,2.664851999725215,0.0,0,0,fcfs,0,765.32706999933,767.5463981628418,16,16x8,0,0,2,continuous,2,14.441797350246897,48.48912371432691,48.48943408563043,48.48946167419074,767.8162960000918,767.7910484999302,767.8137712500757,767.8157910500886,cached
2,512.0,0.0,6.998771667480469,262098.0,True,99.9755859375,0.0,0.0,0.0,4.0,0.001708984375,0.0,1,metadata,metadata-cached-16x8-b2-continuous-fcfs,350.48768100023153,350.591552734375,7,1.147960182001043,1147.3724030001904,1147.3463390002507,1147.3697966001964,1147.3718817201916,metadata-cached-16x8-b2-continuous-fcfs,7.01385498046875,36.5,2.899011000408791,0.0,0,0,fcfs,0,792.4725079974451,794.9905242919922,16,16x8,0,1,2,continuous,2,13.937765656740751,50.289604000032085,50.289855999939654,50.28987839993143,795.3471349992469,795.3191110000262,795.3443325993248,795.3465745192625,cached
2,512.0,0.0,6.998771667480469,262098.0,True,99.9755859375,0.0,0.0,0.0,4.0,0.001708984375,0.0,1,metadata,metadata-cached-16x8-b2-continuous-fcfs,370.6373919994803,370.7158393859863,7,1.177288024000518,1176.8068240016873,1176.7758055011655,1176.8037221516352,1176.806203631677,metadata-cached-16x8-b2-continuous-fcfs,7.01385498046875,36.166666666666664,2.882992996092071,0.0,0,0,fcfs,0,801.3599220066681,804.135555267334,16,16x8,0,2,2,continuous,2,13.590557003740455,53.185344928611556,53.18564070712455,53.18566699854792,804.511710000952,804.4783910008846,804.5083781009453,804.5110436209507,cached
2,512.0,0.0,6.998771667480469,262098.0,True,99.9755859375,0.0,0.0,0.0,4.0,0.001708984375,0.0,1,metadata,metadata-cached-16x8-b2-continuous-fcfs,343.18252299999585,343.2441291809082,7,1.1234263650003413,1122.8237849991274,1122.7986664998753,1122.8212731492022,1122.8232826291423,metadata-cached-16x8-b2-continuous-fcfs,7.01385498046875,37.0,2.588729001217871,0.0,0,0,fcfs,0,775.855950998448,778.0483169555664,16,16x8,0,3,2,continuous,2,14.242143943270495,49.199231714348045,49.19953115725418,49.19955777440139,778.431491999072,778.4040444994389,778.4287472491087,778.4309430490794,cached
2,512.0,0.0,6.998771667480469,262098.0,True,99.9755859375,0.0,0.0,0.0,4.0,0.001708984375,0.0,1,metadata,metadata-cached-16x8-b2-continuous-fcfs,343.3654540003772,343.4207344055176,7,1.139334900999529,1138.7850779992732,1138.7606859998414,1138.78263879933,1138.7845901592846,metadata-cached-16x8-b2-continuous-fcfs,7.01385498046875,36.0,2.682655001990497,0.0,0,0,fcfs,0,791.5431390010781,793.8384704589844,16,16x8,0,4,2,continuous,2,14.043280852682853,49.224023714357045,49.225361885783066,49.225480834354265,794.227319998754,794.192519999342,794.2238399988128,794.2266239987657,cached
2,512.0,0.0,6.991508483886719,261826.0,True,99.8779296875,0.0,0.0,0.0,20.0,0.008544921875,0.0,1,prefill,prefill-token-128x32-b2-continuous-fcfs,1536.6900610042649,1537.0223350524902,31,7.97836414899939,7977.842804000829,7977.817237000636,7977.84024730081,7977.8422926608255,prefill-token-128x32-b2-continuous-fcfs,7.01385498046875,37.666666666666664,19.180219003828824,0.0,0,0,fcfs,0,6413.46109199003,6435.277202606201,128,128x32,0,0,2,continuous,2,8.021694523435182,49.74437512904724,49.74444152579258,49.744447427725504,6435.769461999371,6435.741608000171,6435.766676599451,6435.768904919387,token
2,512.0,0.0,6.991508483886719,261826.0,True,99.8779296875,0.0,0.0,0.0,20.0,0.008544921875,0.0,1,prefill,prefill-token-128x32-b2-continuous-fcfs,1728.7285630027327,1729.0223503112793,31,8.082231168000362,8081.62190800067,8081.589397500466,8081.61865695065,8081.621257790666,prefill-token-128x32-b2-continuous-fcfs,7.01385498046875,36.294871794871796,19.07481598573213,0.0,0,0,fcfs,0,6324.494835012956,6347.142478942871,128,128x32,0,1,2,continuous,2,7.918605477828017,55.93115641937813,55.931222148401794,55.931227990981675,6347.758322999653,6347.723548499744,6347.754845549662,6347.757627509654,token
2,512.0,0.0,6.991508483886719,261826.0,True,99.8779296875,0.0,0.0,0.0,20.0,0.008544921875,0.0,1,prefill,prefill-token-128x32-b2-continuous-fcfs,1513.372495997828,1513.5698890686035,31,7.785431508000329,7784.876858999269,7784.853613999985,7784.87453449934,7784.876394099283,prefill-token-128x32-b2-continuous-fcfs,7.01385498046875,38.103896103896105,19.004836982276174,0.0,0,0,fcfs,0,6244.388893001087,6265.776405334473,128,128x32,0,2,2,continuous,2,8.220482054749752,48.98339059676096,48.98372709516069,48.98375700612955,6266.403341000114,6266.368505500395,6266.399857450142,6266.4026442901195,token
2,512.0,0.0,6.991508483886719,261826.0,True,99.8779296875,0.0,0.0,0.0,20.0,0.008544921875,0.0,1,prefill,prefill-token-128x32-b2-continuous-fcfs,1579.6144290070515,1579.951976776123,31,8.050560591998874,8050.0646399996185,8050.036850499964,8050.061861049653,8050.064084209625,prefill-token-128x32-b2-continuous-fcfs,7.01385498046875,36.833333333333336,19.427896997513017,0.0,0,0,fcfs,0,6440.820257990708,6463.877593994141,128,128x32,0,3,2,continuous,2,7.949756947808952,51.14970870967696,51.149795370935365,51.149803074158335,6464.426654998533,6464.395880499978,6464.423577548678,6464.426039508562,token
2,512.0,0.0,6.991508483886719,261826.0,True,99.8779296875,0.0,0.0,0.0,20.0,0.008544921875,0.0,1,prefill,prefill-token-128x32-b2-continuous-fcfs,1706.8262179964222,1707.1820526123047,31,7.885319847999199,7884.833156000241,7884.795060000215,7884.829346400238,7884.83239408024,prefill-token-128x32-b2-continuous-fcfs,7.01385498046875,37.116883116883116,19.301216994790593,0.0,0,0,fcfs,0,6150.790776000576,6172.173271179199,128,128x32,0,4,2,continuous,2,8.116348002832021,55.22736388710685,55.22742132743588,55.227426433242904,6172.786854000151,6172.746779499903,6172.782846550126,6172.786052510146,token
2,512.0,0.0,6.991508483886719,261826.0,True,99.8779296875,0.0,0.0,0.0,20.0,0.008544921875,0.0,16,prefill,prefill-chunk16-128x32-b2-continuous-fcfs,1588.5023899900261,1588.5884819030762,31,2.0043710509999073,2003.8797949982836,2003.8515619989994,2003.8769716983552,2003.879230338298,prefill-chunk16-128x32-b2-continuous-fcfs,7.01385498046875,35.95,9.506436002993723,0.0,0,0,fcfs,0,408.08332600317954,409.32332611083984,8,128x32,0,0,2,continuous,2,31.930215699370006,51.42743180644057,51.427501396753335,51.42750758255892,409.63180599828775,409.60117599934165,409.62874299839314,409.6311933983088,chunk16
2,512.0,0.0,6.991508483886719,261826.0,True,99.8779296875,0.0,0.0,0.0,20.0,0.008544921875,0.0,16,prefill,prefill-chunk16-128x32-b2-continuous-fcfs,1517.875379000543,1518.0945930480957,31,1.9776523939999606,1977.0311680003942,1976.9922295008655,1977.0272741504414,1977.0303892304037,prefill-chunk16-128x32-b2-continuous-fcfs,7.01385498046875,35.7,9.365937001348357,0.0,0,0,fcfs,0,451.9566700018913,453.5900459289551,8,128x32,0,1,2,continuous,2,32.36160216738335,49.12777295163734,49.127848275833045,49.127854971317106,454.07280099971103,454.03126800010796,454.0686476997507,454.071970339719,chunk16
2,512.0,0.0,6.991508483886719,261826.0,True,99.8779296875,0.0,0.0,0.0,20.0,0.008544921875,0.0,16,prefill,prefill-chunk16-128x32-b2-continuous-fcfs,1489.3063469971821,1489.4724578857422,31,1.9107509729983576,1910.0578729994595,1910.021668999434,1910.054252599457,1910.057148919459,prefill-chunk16-128x32-b2-continuous-fcfs,7.01385498046875,36.89473684210526,8.606794997831457,0.0,0,0,fcfs,0,414.3034989992884,415.468448638916,8,128x32,0,2,2,continuous,2,33.494683977353134,48.19936659676445,48.199433385460935,48.19943932223396,415.879808999307,415.841304499736,415.8759585493499,415.87903890931557,chunk16
2,512.0,0.0,6.991508483886719,261826.0,True,99.8779296875,0.0,0.0,0.0,20.0,0.008544921875,0.0,16,prefill,prefill-chunk16-128x32-b2-continuous-fcfs,1517.4577760044485,1517.5872611999512,31,1.9380942290008534,1937.5077339991549,1937.4784649990033,1937.5048070991397,1937.5071486191518,prefill-chunk16-128x32-b2-continuous-fcfs,7.01385498046875,36.65,8.908399000574718,0.0,0,0,fcfs,0,413.07992799738713,414.31920623779297,8,128x32,0,3,2,continuous,2,33.02213021551277,49.119680790300336,49.11974548866994,49.11975123963613,414.7998579992418,414.7683604996928,414.7967082492869,414.7992280492508,chunk16
2,512.0,0.0,6.991508483886719,261826.0,True,99.8779296875,0.0,0.0,0.0,20.0,0.008544921875,0.0,16,prefill,prefill-chunk16-128x32-b2-continuous-fcfs,1511.754753997593,1512.067283630371,31,1.9332309780002106,1932.5966799988237,1932.5659759997507,1932.5936095989164,1932.5960659188422,prefill-chunk16-128x32-b2-continuous-fcfs,7.01385498046875,36.7,9.133154993833159,0.0,0,0,fcfs,0,413.63642400028766,414.9637107849121,8,128x32,0,4,2,continuous,2,33.1052009451056,48.94517540320052,48.9452380983787,48.94524367128343,415.2984020001895,415.2655385005346,415.29511565022403,415.2977447301964,chunk16
2,512.0,0.0,6.991508483886719,261826.0,True,99.8779296875,0.0,0.0,0.0,20.0,0.008544921875,0.0,32,prefill,prefill-chunk32-128x32-b2-continuous-fcfs,1510.9079749945522,1511.0685729980469,31,1.7402934410001762,1739.6980399989843,1739.6710394996262,1739.6953399490485,1739.6974999889972,prefill-chunk32-128x32-b2-continuous-fcfs,7.40447998046875,35.888888888888886,8.524434000719339,0.0,0,0,fcfs,0,222.58258699912403,223.19881439208984,4,128x32,0,0,2,continuous,2,36.77540723432142,48.909722887078864,48.909799575815875,48.9098063925925,223.49927200048114,223.4696300001815,223.49630780045118,223.49867916047515,chunk32
2,512.0,0.0,6.991508483886719,261826.0,True,99.8779296875,0.0,0.0,0.0,20.0,0.008544921875,0.0,32,prefill,prefill-chunk32-128x32-b2-continuous-fcfs,1583.8556899980176,1584.1585578918457,31,1.8055923259998963,1804.965336999885,1804.928118999669,1804.9616151998634,1804.9645926398807,prefill-chunk32-128x32-b2-continuous-fcfs,7.40447998046875,35.111111111111114,8.736514004340279,0.0,0,0,fcfs,0,214.1915100019105,214.71651077270508,4,128x32,0,1,2,continuous,2,35.44543199393487,51.28465780642493,51.2847449032022,51.284752645137964,215.14394500081835,215.1037270004963,215.13992320078614,215.1431406408119,chunk32
2,512.0,0.0,6.991508483886719,261826.0,True,99.8779296875,0.0,0.0,0.0,20.0,0.008544921875,0.0,32,prefill,prefill-chunk32-128x32-b2-continuous-fcfs,1488.6281249928288,1488.7748527526855,31,1.7111896669994167,1710.6214039995393,1710.5869130000428,1710.6179548995897,1710.6207141795494,prefill-chunk32-128x32-b2-continuous-fcfs,7.40447998046875,36.294117647058826,8.680016992002493,0.0,0,0,fcfs,0,216.31232799882127,216.81792068481445,4,128x32,0,2,2,continuous,2,37.400880354907976,48.17434291937623,48.17442561779312,48.174432968763504,217.2196219999023,217.18228249937965,217.21588804985004,217.21887520989185,chunk32
2,512.0,0.0,6.991508483886719,261826.0,True,99.8779296875,0.0,0.0,0.0,20.0,0.008544921875,0.0,32,prefill,prefill-chunk32-128x32-b2-continuous-fcfs,1494.1906469994137,1494.3770904541016,31,1.8794312509999145,1878.8226100004977,1878.792208500272,1878.819569850475,1878.8220019704931,prefill-chunk32-128x32-b2-continuous-fcfs,7.40447998046875,34.27777777777778,8.370495004783152,0.0,0,0,fcfs,0,378.78820700098004,379.3689880371094,4,128x32,0,3,2,continuous,2,34.052855067696704,48.35733120970901,48.35740932099842,48.35741626422415,379.7480329994869,379.7149409992926,379.74472379946747,379.747371159483,chunk32
2,512.0,0.0,6.991508483886719,261826.0,True,99.8779296875,0.0,0.0,0.0,20.0,0.008544921875,0.0,32,prefill,prefill-chunk32-128x32-b2-continuous-fcfs,1494.5618659967295,1494.7512092590332,31,1.7089496539992979,1708.3778320011334,1708.3492995006964,1708.3749787510897,1708.3772613511246,prefill-chunk32-128x32-b2-continuous-fcfs,7.40447998046875,36.8235294117647,8.408448002228397,0.0,0,0,fcfs,0,208.06780900056765,208.5286407470703,4,128x32,0,4,2,continuous,2,37.44990371730769,48.369656322569014,48.369742228996685,48.369749865123595,208.92144500066934,208.88995350105688,208.9182958507081,208.9208151706771,chunk32
2,512.0,0.0,6.990146636962891,261775.0,True,99.853515625,0.0,0.0,0.0,24.0,0.01025390625,0.0,16,batching,batching-static-right-skewed-b2-static-fcfs,3775.126878012088,3775.689311981201,78,5.351271855999585,5154.239857998618,2271.0138414995527,4778.114655398986,5079.014817478691,batching-static-right-skewed-b2-static-fcfs,7.40447998046875,38.20754716981132,22.600872005568817,656.8345420037076,656.9507827758789,13,fcfs,0,899.4759890028945,901.6135749816895,18,right-skewed,0,0,8,static,8,24.10641871153892,48.754005922198004,49.43982776595658,49.4722404651533,4179.868799999895,1761.7226314996515,3855.876443200031,4115.070328639922,static
2,512.0,0.0,6.990146636962891,261775.0,True,99.853515625,0.0,0.0,0.0,24.0,0.01025390625,0.0,16,batching,batching-static-right-skewed-b2-static-fcfs,3947.3516220023157,3947.5339279174805,78,5.522283763000814,5316.507702000308,2479.4244000004255,4952.711278800234,5243.7484173602925,batching-static-right-skewed-b2-static-fcfs,7.40447998046875,36.54716981132076,21.622225998726208,648.9256340009888,648.9818000793457,13,fcfs,0,907.0069069966848,909.0175590515137,18,right-skewed,0,1,8,static,8,23.359900638264428,49.11707969086737,70.40679815011441,74.20702443018723,4373.527353998725,1785.2807065000889,4051.6913086987183,4309.1601449387235,static
2,512.0,0.0,6.990146636962891,261775.0,True,99.853515625,0.0,0.0,0.0,24.0,0.01025390625,0.0,16,batching,batching-static-right-skewed-b2-static-fcfs,3765.341909997005,3765.8180046081543,78,5.352949770000123,5154.314665000129,2268.8890065001033,4776.063010100006,5078.6643340201035,batching-static-right-skewed-b2-static-fcfs,7.40447998046875,37.886792452830186,22.220471997570712,660.5871419997129,660.7345390319824,13,fcfs,0,906.5133740023157,908.8217315673828,18,right-skewed,0,2,8,static,8,24.098862410957583,48.87579502507963,49.466788261681685,49.57920136146766,4173.209463999228,1755.8588149995558,3851.825304049816,4108.932632009346,static
2,512.0,0.0,6.990146636962891,261775.0,True,99.853515625,0.0,0.0,0.0,24.0,0.01025390625,0.0,16,batching,batching-static-right-skewed-b2-static-fcfs,3793.9603729955707,3794.3171310424805,78,5.571053495999877,5411.153151999315,2314.0820745011297,5022.545496899602,5333.4316209793715,batching-static-right-skewed-b2-static-fcfs,7.40447998046875,36.25925925925926,21.879768999497173,657.847963999302,657.9332847595215,13,fcfs,0,1099.8271279986511,1101.9515228271484,18,right-skewed,0,3,8,static,8,23.15540500421051,48.27868870269015,50.61055402490153,51.214725560548324,4449.7067960001,1812.158890000319,4111.551890449846,4382.0758148900495,static
2,512.0,0.0,6.990146636962891,261775.0,True,99.853515625,0.0,0.0,0.0,24.0,0.01025390625,0.0,16,batching,batching-static-right-skewed-b2-static-fcfs,3767.0699560057983,3767.682849884033,78,5.34810519200073,5146.345379000195,2256.7944064994663,4773.477673300476,5071.77183786025,batching-static-right-skewed-b2-static-fcfs,7.40447998046875,37.77358490566038,22.26014100233442,648.7445439979638,648.8507499694824,13,fcfs,0,913.18254700127,915.2532157897949,18,right-skewed,0,4,8,static,8,24.120692351554325,48.41044172953016,49.63261616834343,49.633179585645244,4179.76606800039,1749.5125904997622,3849.8948371504407,4113.7918218304,static
2,512.0,0.0,6.990467071533203,261787.0,True,99.859619140625,0.0,0.0,0.0,23.0,0.00982666015625,0.0,16,batching,batching-continuous-right-skewed-b2-continuous-fcfs,2478.1273280041205,2478.4706840515137,47,4.563102953001362,4357.87767399961,1846.4382374995694,4225.75398439958,4331.452936079604,batching-continuous-right-skewed-b2-continuous-fcfs,7.40447998046875,37.25,20.480842009419575,1814.8555210027553,1815.0466575622559,36,fcfs,0,253.08518500060018,253.69283294677734,5,right-skewed,0,0,8,continuous,8,28.2702365755633,49.756249058774955,57.64566959248805,57.906762438483206,3198.4369609999703,1316.224317499291,2973.02136044982,3153.3538408899403,continuous
2,512.0,0.0,6.990467071533203,261787.0,True,99.859619140625,0.0,0.0,0.0,23.0,0.00982666015625,0.0,16,batching,batching-continuous-right-skewed-b2-continuous-fcfs,2236.0780320032063,2236.187271118164,47,4.31144296399907,4154.1786340003455,1831.4229410007101,4007.5605014998473,4124.855007500246,batching-continuous-right-skewed-b2-continuous-fcfs,7.40447998046875,38.58139534883721,20.24075499684841,1799.7369329950743,1799.6903266906738,36,fcfs,0,259.5873450027284,260.1235542297363,5,right-skewed,0,1,8,continuous,8,29.920377255865702,48.642810213927476,50.01276524998112,50.368297849987094,3208.220235999761,1306.0666980009046,2971.953492349621,3160.966887269733,continuous
2,512.0,0.0,6.990467071533203,261787.0,True,99.859619140625,0.0,0.0,0.0,23.0,0.00982666015625,0.0,16,batching,batching-continuous-right-skewed-b2-continuous-fcfs,2312.0042589998775,2312.364776611328,47,4.428194533000351,4224.804690999008,1830.5299500007095,4092.3625895997247,4198.316270719151,batching-continuous-right-skewed-b2-continuous-fcfs,7.40447998046875,38.11363636363637,20.880131007288583,1847.911219994785,1848.2021141052246,36,fcfs,0,250.80104599874176,251.31961822509766,5,right-skewed,0,2,8,continuous,8,29.131511508505305,49.33893621390679,51.92622966846024,51.98417319087961,3233.737917998951,1297.5333115009562,2994.9916553498038,3185.9886654691218,continuous
2,512.0,0.0,6.990467071533203,261787.0,True,99.859619140625,0.0,0.0,0.0,23.0,0.00982666015625,0.0,16,batching,batching-continuous-right-skewed-b2-continuous-fcfs,2436.0399059987685,2436.3772773742676,47,4.5247352450005565,4369.543245999012,1840.7941834993835,4221.375603299202,4339.90971745905,batching-continuous-right-skewed-b2-continuous-fcfs,7.40447998046875,37.22727272727273,20.05152099991392,1816.9251030049054,1817.0712661743164,36,fcfs,0,255.41338400216773,255.97635650634766,5,right-skewed,0,3,8,continuous,8,28.509955392977723,49.41543819467216,58.72874645372704,59.97241484364952,3420.2276010000787,1309.8241730003792,3115.7059167500843,3359.32326415008,continuous
2,512.0,0.0,6.990467071533203,261787.0,True,99.859619140625,0.0,0.0,0.0,23.0,0.00982666015625,0.0,16,batching,batching-continuous-right-skewed-b2-continuous-fcfs,2230.7276699975773,2230.9339904785156,47,4.2575742450007965,4057.930565000788,1791.9522415004394,3926.644971400947,4031.6734462808195,batching-continuous-right-skewed-b2-continuous-fcfs,7.40447998046875,38.92857142857143,20.288858006097144,1762.9047559930768,1763.0010871887207,36,fcfs,0,247.79649599804543,248.26966094970703,5,right-skewed,0,4,8,continuous,8,30.298943148547693,48.03504847780762,48.70458625996579,48.907519937762146,3098.403497000618,1282.0761319999292,2881.74941075049,3055.072679750592,continuous
4,512.0,0.0,13.997543334960938,524196.0,False,99.9755859375,0.0,0.0,0.0,8.0,0.00341796875,0.0,1,metadata,metadata-rebuild-16x8-b4-continuous-fcfs,368.2138629974361,368.3022994995117,7,1.186215566998726,1185.674905000269,1185.6127070004732,1185.6670048003252,1185.6733249602803,metadata-rebuild-16x8-b4-continuous-fcfs,7.40447998046875,28.916666666666668,6.202918006238178,0.0,0,0,fcfs,0,812.8452339969954,815.4689636230469,16,16x8,0,0,4,continuous,4,26.976547003985125,52.83144764299712,52.832131414301585,52.83218788285272,815.860798000358,815.7925734994933,815.8522918002745,815.8590967603413,rebuild
