admitted_s,arrival_s,backend,batch_size,e2e_ms,error,finished_s,first_token_s,output_tokens,preemptions,prompt_tokens,recomputed_tokens,repeat,request_id,requested_output_tokens,tpot_ms,ttft_ms,workload
13164.174976243,13164.17497578,fp16,8,3123.2954269999027,,13167.298271207,13166.975097041,7,0,53,0,1,request-000021,7,53.86236100002861,2800.121260999731,right-skewed
13164.174990226,13164.174989704,fp16,8,3175.3237139982957,,13167.350313418,13166.865799338,10,0,12,0,1,request-000022,10,53.83489777765741,2690.809633999379,right-skewed
13164.175002613,13164.175002135,fp16,8,3674.549739000213,,13167.849551874,13167.350083323,11,0,134,0,1,request-000023,11,49.94685510009731,3175.08118799924,right-skewed
13168.295431461,13168.295430826,fp16,8,1129.0020779997576,,13169.424432904,13168.454546739,19,0,46,0,2,request-000000,19,53.882564722193315,159.11591300027794,right-skewed
13168.454685067,13168.454684201,fp16,8,753.7669939993066,,13169.208451195,13168.73228342,10,0,80,0,2,request-000001,10,52.907530555482175,277.599218999967,right-skewed
13168.454732421,13168.454732102,fp16,8,700.6780400006392,,13169.155410142,13168.568773484,12,0,17,0,2,request-000002,12,53.330605272838675,114.04138199941372,right-skewed
13168.45474799,13168.454747698,fp16,8,595.10462399885,,13169.049852322,13168.678725497,8,0,49,0,2,request-000003,8,53.01811785700141,223.97779899984016,right-skewed
13168.454761607,13168.45476111,fp16,8,969.6821229990746,,13169.424443233,13168.6787269,15,0,61,0,2,request-000004,15,53.26545235714418,223.96578999905614,right-skewed
13168.454774507,13168.454774132,fp16,8,1767.46127899969,,13170.222235411,13169.314347572,18,0,248,0,2,request-000005,18,53.40516699995051,859.5734400005313,right-skewed
13168.454865456,13168.454865181,fp16,8,1655.4453730004752,,13170.110310554,13168.78852408,26,0,81,0,2,request-000006,26,52.87145895999856,333.65889900051116,right-skewed
13168.454878672,13168.454878316,fp16,8,1243.7958129994513,,13169.698674129,13168.624571643,21,0,36,0,2,request-000007,21,53.70512429999508,169.69332699954975,right-skewed
13168.512807271,13168.512806303,fp16,8,1973.024668999642,,13170.485830972,13169.20824155,25,0,45,0,2,request-000008,25,53.23289258330988,695.435247000205,right-skewed
13168.512849848,13168.512849438,fp16,8,2131.7535069993028,,13170.644602945,13169.369640537,25,0,57,0,2,request-000009,25,53.12343366669362,856.7910989986558,right-skewed
13168.512866051,13168.512865641,fp16,8,2805.8937240002706,,13171.318759365,13169.802253032,26,0,169,0,2,request-000010,26,60.660253320020274,1289.3873909997637,right-skewed
13168.512949332,13168.512949061,fp16,8,2185.127265000119,,13170.698076326,13169.592888499,22,0,41,0,2,request-000011,22,52.62799176186187,1079.9394380010199,right-skewed
13168.51296071,13168.512960486,fp16,8,2450.440612999955,,13170.963401099,13169.592889867,27,0,36,0,2,request-000012,27,52.7119704614821,1079.9293810014206,right-skewed
13168.512971433,13168.512971106,fp16,8,2397.5110490009683,,13170.910482155,13169.853157264,21,0,35,0,2,request-000013,21,52.86624455002311,1340.186158000506,right-skewed
13168.568897089,13168.568896394,fp16,8,2696.512567999889,,13171.265408962,13170.858782035,5,0,214,0,2,request-000014,5,101.65673174969925,2289.885641001092,right-skewed
13168.569015256,13168.569014934,fp16,8,2962.3371090001456,,13171.531352043,13170.434245854,18,0,52,0,2,request-000015,18,64.5356581765501,1865.230919998794,right-skewed
13168.569031648,13168.569031246,fp16,8,3066.9207080009073,,13171.635951954,13171.318528085,7,0,180,0,2,request-000016,7,52.90397816679615,2749.4968390001304,right-skewed
13168.624703468,13168.624702703,fp16,8,3773.0920920002973,,13172.397794795,13171.688185319,15,0,256,0,2,request-000017,15,50.68639114285491,3063.4826160003286,right-skewed
13168.624781184,13168.624780437,fp16,8,2746.912290000182,,13171.371692727,13170.910253092,6,0,54,0,2,request-000018,6,92.2879269997793,2285.4726550012856,right-skewed
13168.624796011,13168.624795647,fp16,8,3919.870957000967,,13172.544666604,13171.47927199,22,0,100,0,2,request-000019,22,50.733076857189495,2854.4763429999875,right-skewed
13168.624809722,13168.624809453,fp16,8,3011.14986399989,,13171.635959317,13171.265140229,8,0,30,0,2,request-000020,8,52.974155428663444,2640.330775999246,right-skewed
13168.62482083,13168.624820545,fp16,8,3166.04105100123,,13171.790861596,13171.479274272,7,0,53,0,2,request-000021,7,51.9312206667261,2854.453727000873,right-skewed
13168.678876512,13168.678875915,fp16,8,3162.4255499991705,,13171.841301465,13171.371490428,10,0,12,0,2,request-000022,10,52.20122633323222,2692.6145130000805,right-skewed
13168.678911168,13168.678910649,fp16,8,3669.1931940003997,,13172.348103843,13171.841082952,11,0,134,0,2,request-000023,11,50.702089100013836,3162.1723030002613,right-skewed
13172.777895298,13172.777894578,fp16,8,1115.6000170012703,,13173.893494595,13172.932359704,19,0,46,0,3,request-000000,19,53.396382833347566,154.46512600101414,right-skewed
13172.932488338,13172.932487537,fp16,8,749.7542679993785,,13173.682241805,13173.212469545,10,0,80,0,3,request-000001,10,52.1969177777161,279.98200799993356,right-skewed
13172.932535879,13172.932535475,fp16,8,696.0003950007376,,13173.62853587,13173.048638006,12,0,17,0,3,request-000002,12,52.71798763649051,116.10253099934198,right-skewed
13172.932552737,13172.932552345,fp16,8,591.003997998996,,13173.523556343,13173.157666598,8,0,49,0,3,request-000003,8,52.26996357149411,225.11425299853727,right-skewed
13172.932566441,13172.932566033,fp16,8,960.9372810009518,,13173.893503314,13173.157667917,15,0,61,0,3,request-000004,15,52.559671214372166,225.1018839997414,right-skewed
13172.932578685,13172.932578333,fp16,8,1745.4704379997565,,13174.678048771,13173.787374808,18,0,248,0,3,request-000005,18,52.392586058832585,854.7964749996027,right-skewed
13172.932683768,13172.932683544,fp16,8,1640.2394479991926,,13174.572922992,13173.265059263,26,0,81,0,3,request-000006,26,52.31454916000075,332.37571899917384,right-skewed
13172.988029189,13172.988028372,fp16,8,1224.2702929997904,,13174.212298665,13173.157669019,21,0,36,0,3,request-000007,21,52.731482299986965,169.6406470000511,right-skewed
13172.988069919,13172.988069452,fp16,8,1947.8523720008525,,13174.935921824,13173.682014215,25,0,45,0,3,request-000008,25,52.24615037498855,693.9447630011273,right-skewed
13172.988085619,13172.988085257,fp16,8,2112.4966529987432,,13175.10058191,13173.840010552,25,0,57,0,3,request-000009,25,52.52380658331882,851.9252949990914,right-skewed
13172.988098897,13172.988098529,fp16,8,2594.4119510004384,,13175.58251048,13174.264499587,26,0,169,0,3,request-000010,26,52.72043572003895,1276.4010579994647,right-skewed
13172.988198254,13172.988198044,fp16,8,2165.9235059996718,,13175.15412155,13174.056191982,22,0,41,0,3,request-000011,22,52.2823603809922,1067.9939379988355,right-skewed
13172.988209612,13172.988209415,fp16,8,2430.3851500008022,,13175.418594565,13174.056193377,27,0,36,0,3,request-000012,27,52.40004569231342,1067.9839620006533,right-skewed
13172.988220768,13172.988220407,fp16,8,2430.3819420001673,,13175.418602349,13174.367170977,21,0,35,0,3,request-000013,21,52.57156859997849,1378.9505700005975,right-skewed
13173.048786247,13173.048785415,fp16,8,2480.867288999434,,13175.529652704,13175.314568927,5,0,214,0,3,request-000014,5,53.770944249663444,2265.7835120007803,right-skewed
13173.048885193,13173.048884826,fp16,8,2762.065958000676,,13175.810950784,13174.885245489,18,0,52,0,3,request-000015,18,54.45325264704212,1836.36066300096,right-skewed
13173.048901259,13173.048900866,fp16,8,2872.7303509986086,,13175.921631217,13175.582303218,7,0,180,0,3,request-000016,7,56.55466649992983,2533.4023519990296,right-skewed
13173.103682061,13173.103681155,fp16,8,3638.1502999993245,,13176.741831455,13175.977022538,15,0,256,0,3,request-000017,15,54.629208357125336,2873.3413829995698,right-skewed
13173.103851601,13173.103851154,fp16,8,2532.922757000051,,13175.636773911,13175.366964925,6,0,54,0,3,request-000018,6,53.961797199735884,2263.113771001372,right-skewed
13173.103869864,13173.103869509,fp16,8,3841.6076120010985,,13176.945477121,13175.810691494,22,0,100,0,3,request-000019,22,54.03741080954205,2706.8219850007154,right-skewed
13173.103885641,13173.103885229,fp16,8,2817.7550719992723,,13175.921640301,13175.529435871,8,0,30,0,3,request-000020,8,56.029204285680734,2425.550641999507,right-skewed
13173.157791357,13173.157790325,fp16,8,2936.58529700042,,13176.094375622,13175.748982131,7,0,53,0,3,request-000021,7,57.565581833538694,2591.1918059991876,right-skewed
13173.157831379,13173.157830912,fp16,8,2992.907292000382,,13176.150738204,13175.636565729,10,0,12,0,3,request-000022,10,57.13027499991262,2478.7348170011683,right-skewed
13173.157846407,13173.157846096,fp16,8,3529.832672998964,,13176.687678769,13176.150472765,11,0,134,0,3,request-000023,11,53.72060039990174,2992.6266689999466,right-skewed
13177.215778957,13177.215778357,fp16,8,1122.4420119997376,,13178.338220369,13177.375050665,19,0,46,0,4,request-000000,19,53.50942800002182,159.27230799934478,right-skewed
13177.375206841,13177.375205762,fp16,8,750.1760349987308,,13178.125381797,13177.659293231,10,0,80,0,4,request-000001,10,51.78761844439982,284.0874689991324,right-skewed
13177.375267876,13177.375267523,fp16,8,697.3964899989369,,13178.072664013,13177.493536921,12,0,17,0,4,request-000002,12,52.64791745453708,118.26939799902902,right-skewed
13177.375286703,13177.375286325,fp16,8,589.2556440012413,,13177.964541969,13177.605561797,8,0,49,0,4,request-000003,8,51.28288171441194,230.2754720003577,right-skewed
13177.375302331,13177.375301929,fp16,8,962.9370149996248,,13178.338238944,13177.605563029,15,0,61,0,4,request-000004,15,52.33399392857661,230.26109999955224,right-skewed
13177.375316338,13177.375316,fp16,8,1742.9259500004264,,13179.11824195,13178.232293514,18,0,248,0,4,request-000005,18,52.11461388235501,856.9775140003912,right-skewed
13177.375472573,13177.375472258,fp16,8,1634.195909000482,,13179.009668167,13177.710138858,26,0,81,0,4,request-000006,26,51.98117236002872,334.666599999764,right-skewed
13177.375485556,13177.375485193,fp16,8,1224.8202089995175,,13178.600305402,13177.550241794,21,0,36,0,4,request-000007,21,52.50318039998092,174.7566009998991,right-skewed
13177.4342875,13177.4342863,fp16,8,1944.3060609992244,,13179.378592361,13178.125126063,25,0,45,0,4,request-000008,25,52.22776241665391,690.8397629995306,right-skewed
13177.434339537,13177.434338967,fp16,8,2110.2514260001044,,13179.544590393,13178.286285288,25,0,57,0,4,request-000009,25,52.429379374946926,851.9463210013782,right-skewed
13177.43436001,13177.434359504,fp16,8,2598.8179169999057,,13180.033177421,13178.705395941,26,0,169,0,4,request-000010,26,53.11125920001359,1271.036436999566,right-skewed
13177.43441592,13177.434415495,fp16,8,2165.1861980008107,,13179.599601693,13178.495345971,22,0,41,0,4,request-000011,22,52.58360580955923,1060.9304760000668,right-skewed
13177.434430417,13177.434430201,fp16,8,2433.8622779996513,,13179.868292479,13178.495347352,27,0,36,0,4,request-000012,27,52.80558180766093,1060.9171510004671,right-skewed
13177.434443537,13177.434443229,fp16,8,2381.3661269996373,,13179.815809356,13178.757436341,21,0,35,0,4,request-000013,21,52.91865074996167,1322.993112000404,right-skewed
13177.493671979,13177.493671228,fp16,8,2482.0369919998484,,13179.97570822,13179.763460837,5,0,214,0,4,request-000014,5,53.061845749653,2269.7896090012364,right-skewed
13177.493816032,13177.493815686,fp16,8,2752.953589999379,,13180.246769276,13179.327257237,18,0,52,0,4,request-000015,18,54.08894347056048,1833.4415509998507,right-skewed
13177.493832071,13177.493831744,fp16,8,2857.4247040014598,,13180.351256448,13180.032871877,7,0,180,0,4,request-000016,7,53.06409516682228,2539.040133000526,right-skewed
13177.550380439,13177.550379294,fp16,8,3560.1852090003376,,13181.110564503,13180.405967235,15,0,256,0,4,request-000017,15,50.32837628576609,2855.5879409996123,right-skewed
13177.550496917,13177.55049651,fp16,8,2537.775019000037,,13180.088271529,13179.815602159,6,0,54,0,4,request-000018,6,54.533874000117066,2265.1056489994517,right-skewed
13177.550513965,13177.550513534,fp16,8,3704.991809998319,,13181.255505344,13180.194561902,22,0,100,0,4,request-000019,22,50.52111628564099,2644.048367999858,right-skewed
13177.550529105,13177.550528765,fp16,8,2800.736222001433,,13180.351264987,13179.975463515,8,0,30,0,4,request-000020,8,53.685924571514725,2424.93475000083,right-skewed
13177.550541167,13177.550540851,fp16,8,2959.5788959995843,,13180.510119747,13180.194564396,7,0,53,0,4,request-000021,7,52.59255849978217,2644.0235450008913,right-skewed
13177.605690091,13177.60568914,fp16,8,2954.815877999863,,13180.560505018,13180.088025481,10,0,12,0,4,request-000022,10,52.49772633336155,2482.336340999609,right-skewed
13177.605730796,13177.605730369,fp16,8,3454.7905409999657,,13181.06052091,13180.560293971,11,0,134,0,4,request-000023,11,50.02269389988214,2954.5636020011443,right-skewed
13212.307304588,13212.307303828,reference-int8,1,686.5313620000961,"OutOfMemoryError: CUDA out of memory. Tried to allocate 54.00 MiB. GPU 0 has a total capacity of 14.56 GiB of which 19.81 MiB is free. Process 665 has 304.00 MiB memory in use. Including non-PyTorch memory, this process has 14.24 GiB memory in use. Of the allocated memory 13.71 GiB is allocated by PyTorch, and 418.42 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",13212.99383519,13212.438039565,5,0,16,0,0,request-000000,8,138.94890624987966,130.7357370005775,16x8
13585.047740421,13585.047738357,triton-int8,1,2361.0116569998354,,13587.408750014,13586.390862494,8,0,16,0,0,request-000000,8,145.412502857133,1343.1241369999043,16x8
13587.440894306,13587.440892697,triton-int8,1,505.704290999347,,13587.946596988,13587.504748607,8,0,16,0,1,request-000000,8,63.12119728577922,63.85590999889246,16x8
13587.976324988,13587.976324379,triton-int8,1,523.3487659988896,,13588.499673145,13588.042445489,8,0,16,0,2,request-000000,8,65.31823657132918,66.12110999958531,16x8
13588.52914268,13588.529141917,triton-int8,1,506.7067339987261,,13589.035848651,13588.591737421,8,0,16,0,3,request-000000,8,63.4444614284543,62.595503999546054,16x8
13589.066358689,13589.066357769,triton-int8,1,515.6372530000226,,13589.581995022,13589.131180422,8,0,16,0,4,request-000000,8,64.40208571413157,64.82265300110157,16x8
13589.68446318,13589.684462246,triton-int8,1,3824.067597000976,,13593.508529843,13591.453042164,32,0,128,0,0,request-000000,32,66.30605416132546,1768.5799179998867,128x32
13593.539060122,13593.539059365,triton-int8,1,2227.235535998261,,13595.766294901,13593.803874253,32,0,128,0,1,request-000000,32,63.3038918709175,264.8148879998189,128x32
13595.796822775,13595.796822047,triton-int8,1,2212.207534999834,,13598.009029582,13596.057105678,32,0,128,0,2,request-000000,32,62.96528722574998,260.2836310015846,128x32
13598.039253892,13598.039252955,triton-int8,1,2250.6802469997638,,13600.289933202,13598.297288027,32,0,128,0,3,request-000000,32,64.27887661289611,258.0350719999842,128x32
13600.320100442,13600.320099812,triton-int8,1,2243.6788480008545,,13602.56377866,13600.582299757,32,0,128,0,4,request-000000,32,63.91867429034215,262.1999450002477,128x32
13602.681745831,13602.681745075,triton-int8,1,2654.6721899994736,,13605.336417265,13604.18347871,19,0,46,0,0,request-000000,19,64.05214194445661,1501.7336349992547,right-skewed
13604.18367596,13604.183675011,triton-int8,1,2043.7528300008125,,13606.227427841,13605.659205768,10,0,80,0,0,request-000001,10,63.13578588884007,1475.530757001252,right-skewed
13604.183736742,13604.183736279,triton-int8,1,2878.193304000888,,13607.061929583,13606.35517636,12,0,17,0,0,request-000002,12,64.25029299994507,2171.440081001492,right-skewed
13604.183757084,13604.183756687,triton-int8,1,3566.3941820002947,,13607.750150869,13607.313847334,8,0,49,0,0,request-000003,8,62.32907642853596,3130.090647000543,right-skewed
13604.183773439,13604.183772993,triton-int8,1,5984.56234600053,,13610.168335339,13609.275569932,15,0,61,0,0,request-000004,15,63.76895764281341,5091.796939001142,right-skewed
13604.183789774,13604.183789317,triton-int8,1,9403.797250000935,,13613.587586567,13612.465893551,18,0,248,0,0,request-000005,18,65.98194211769356,8282.104234000144,right-skewed
13604.183826988,13604.183826564,triton-int8,1,11426.62477399972,,13615.610451338,13613.972959886,26,0,81,0,0,request-000006,26,65.49965808000707,9789.133321999543,right-skewed
13604.183842247,13604.183841802,triton-int8,1,14202.62363099937,,13618.386465433,13617.102988129,21,0,36,0,0,request-000007,21,64.17386519997308,12919.146326999908,right-skewed
13618.421826372,13618.421825308,triton-int8,1,1357.2953000002599,,13619.779120608,13618.617729476,19,0,46,0,1,request-000000,19,64.52172955555903,195.9041680001974,right-skewed
13618.617862659,13618.617861669,triton-int8,1,2063.755121000213,,13620.68161679,13620.104040613,10,0,80,0,1,request-000001,10,64.17513077778696,1486.1789440001303,right-skewed
13618.617915815,13618.617915436,triton-int8,1,2890.823787000045,,13621.508739223,13620.817658257,12,0,17,0,1,request-000002,12,62.82554236366361,2199.742820999745,right-skewed
13618.617934345,13618.617933952,triton-int8,1,3575.898844999756,,13622.193832797,13621.7558523,8,0,49,0,1,request-000003,8,62.56864242849198,3137.918348000312,right-skewed
13618.617949964,13618.617949669,triton-int8,1,4719.549145000201,,13623.337498814,13622.451125425,15,0,61,0,1,request-000004,15,63.3123849286546,3833.1757559990365,right-skewed
13618.617964618,13618.617964141,triton-int8,1,6832.421561000956,,13625.450385702,13624.363057323,18,0,248,0,1,request-000005,18,63.96049288238881,5745.093182000346,right-skewed
13618.618084715,13618.618084368,triton-int8,1,8823.353998999664,,13627.441438367,13625.829189598,26,0,81,0,1,request-000006,26,64.48995075996208,7211.105230000612,right-skewed
13618.618100377,13618.618099952,triton-int8,1,10331.11133300008,,13628.949211285,13627.636808992,21,0,36,0,1,request-000007,21,65.62011465002797,9018.709039999521,right-skewed
13628.9832211,13628.983220345,triton-int8,1,1364.8964499989233,,13630.348116795,13629.184083998,19,0,46,0,2,request-000000,19,64.66848872221615,200.86365299903264,right-skewed
13629.184207475,13629.184206549,triton-int8,1,2064.1217720003624,,13631.248328321,13630.664178351,10,0,80,0,2,request-000001,10,64.90555222222207,1479.9718020003638,right-skewed
13629.1842592,13629.184258784,triton-int8,1,2879.491194998991,,13632.063749979,13631.374086294,12,0,17,0,2,request-000002,12,62.69669863633515,2189.8275099993043,right-skewed
13629.184276346,13629.184275795,triton-int8,1,3577.883821000796,,13632.762159616,13632.321787094,8,0,49,0,2,request-000003,8,62.910360285708784,3137.5112990008347,right-skewed
13629.18429045,13629.184289966,triton-int8,1,4715.159372999551,,13633.899449339,13633.018443118,15,0,61,0,2,request-000004,15,62.929015785682296,3834.153151999999,right-skewed
13629.18430559,13629.18430526,triton-int8,1,6798.518322000746,,13635.982823582,13634.910686087,18,0,248,0,2,request-000005,18,63.066911470634615,5726.380826999957,right-skewed
13629.184429259,13629.184429021,triton-int8,1,8753.586367000025,,13637.938015388,13636.370072962,26,0,81,0,2,request-000006,26,62.71769703998871,7185.643941000308,right-skewed
13629.184442794,13629.184442497,triton-int8,1,10233.280507000018,,13639.417723004,13638.129922722,21,0,36,0,2,request-000007,21,64.39001409999037,8945.48022500021,right-skewed
13639.45449651,13639.454495655,triton-int8,1,1356.2552860003052,,13640.810750941,13639.660221675,19,0,46,0,3,request-000000,19,63.91829255557645,205.72601999992912,right-skewed
13639.660414961,13639.660413946,triton-int8,1,2024.840755000696,,13641.685254701,13641.126120061,10,0,80,0,3,request-000001,10,62.126071111075966,1465.7061150010122,right-skewed
13639.660471213,13639.660470859,triton-int8,1,2837.279501000012,,13642.49775036,13641.809027947,12,0,17,0,3,request-000002,12,62.61112845459138,2148.5570879995066,right-skewed
13639.66048991,13639.660489447,triton-int8,1,3525.6350849995215,,13643.186124532,13642.745286796,8,0,49,0,3,request-000003,8,62.97681942851341,3084.7973489999276,right-skewed
13639.660505338,13639.660504978,triton-int8,1,4655.394586001421,,13644.315899564,13643.434574529,15,0,61,0,3,request-000004,15,62.9517882143773,3774.0695510001387,right-skewed
13639.660519679,13639.660519255,triton-int8,1,6774.229746000856,,13646.434749001,13645.335755868,18,0,248,0,3,request-000005,18,64.64665488238097,5675.236613000379,right-skewed
13639.660737613,13639.660736842,triton-int8,1,8773.952439001732,,13648.434689281,13646.826384403,26,0,81,0,3,request-000006,26,64.33219512000505,7165.647561001606,right-skewed
13639.660765908,13639.660765373,triton-int8,1,10256.388664000042,,13649.917154037,13648.622389343,21,0,36,0,3,request-000007,21,64.738234700053,8961.623969998982,right-skewed
13649.95129607,13649.951295237,triton-int8,1,1391.8599909993645,,13651.343155228,13650.151957371,19,0,46,0,4,request-000000,19,66.17765872225492,200.66213399877597,right-skewed
13650.152093523,13650.152092604,triton-int8,1,2113.6163490009494,,13652.265708953,13651.672151373,10,0,80,0,4,request-000001,10,65.95084222216327,1520.05876900148,right-skewed
13650.152144408,13650.15214406,triton-int8,1,2944.1360459986754,,13653.096280106,13652.394862499,12,0,17,0,4,request-000002,12,63.76523699989114,2242.718438999873,right-skewed
13650.152161367,13650.152161059,triton-int8,1,3635.485504999451,,13653.787646564,13653.348893254,8,0,49,0,4,request-000003,8,62.67904428568727,3196.7321949996403,right-skewed
13650.152174453,13650.152174125,triton-int8,1,4778.454798999519,,13654.930628924,13654.048454912,15,0,61,0,4,request-000004,15,63.01242942858413,3896.280786999341,right-skewed
13650.152187789,13650.152187447,triton-int8,1,6902.663364999171,,13657.054850812,13655.955848988,18,0,248,0,4,request-000005,18,64.6471661175918,5803.66154100011,right-skewed
13650.152320387,13650.152320109,triton-int8,1,8890.211439000268,,13659.042531548,13657.442832292,26,0,81,0,4,request-000006,26,63.987970240050345,7290.512182999009,right-skewed
13650.152335388,13650.152335029,triton-int8,1,10395.551160998366,,13660.54788619,13659.238259166,21,0,36,0,4,request-000007,21,65.48135119992367,9085.924136999893,right-skewed
13660.653202962,13660.653202301,triton-int8,2,519.124020000163,,13661.172326321,13660.718085846,8,0,16,0,0,request-000000,8,64.89149642870221,64.88354499924753,16x8
13660.653250741,13660.653250439,triton-int8,2,519.0853210006026,,13661.17233576,13660.718088915,8,0,16,0,0,request-000001,8,64.89240642856332,64.83847600065928,16x8
13661.205041758,13661.205040979,triton-int8,2,505.58431499848666,,13661.710625294,13661.269962942,8,0,16,0,1,request-000000,8,62.951764571282965,64.92196299950592,16x8
13661.20509252,13661.205092225,triton-int8,2,505.5417439998564,,13661.710633969,13661.26996596,8,0,16,0,1,request-000001,8,62.952572714233874,64.87373500021931,16x8
13661.743195133,13661.74319435,triton-int8,2,544.2418820002786,,13662.287436232,13661.809321282,8,0,16,0,2,request-000000,8,68.30213571421544,66.12693200077047,16x8
13661.743250159,13661.743249846,triton-int8,2,544.1964540004847,,13662.2874463,13661.80932468,8,0,16,0,2,request-000001,8,68.30308857154576,66.0748339996644,16x8
13662.322501515,13662.322500417,triton-int8,2,515.7458289995702,,13662.838246246,13662.39080379,8,0,16,0,3,request-000000,8,63.92035085705824,68.30337300016254,16x8
13662.322555933,13662.322555611,triton-int8,2,515.6993180007703,,13662.838254929,13662.390807243,8,0,16,0,3,request-000001,8,63.92109799993965,68.25163200119277,16x8
13662.871833949,13662.87183322,triton-int8,2,544.4654869988881,,13663.416298707,13662.939634519,8,0,16,0,4,request-000000,8,68.09488399994734,67.80129899925669,16x8
13662.871888875,13662.871888566,triton-int8,2,544.4195839991153,,13663.41630815,13662.939637619,8,0,16,0,4,request-000001,8,68.09579014277135,67.74905299971579,16x8
13663.535275479,13663.53527476,triton-int8,2,3982.73644999972,,13667.51801121,13665.46619917,32,0,128,0,0,request-000000,32,66.18748516132567,1930.9244099986245,128x32
13663.535335907,13663.535335547,triton-int8,2,3982.6853680006025,,13667.518020915,13665.466203062,32,0,128,0,0,request-000001,32,66.18767267742265,1930.8675150005001,128x32
13667.552536137,13667.552535149,triton-int8,2,2373.4209790000023,,13669.925956128,13667.922633461,32,0,128,0,1,request-000000,32,64.62331183871767,370.0983119997545,128x32
13667.552594751,13667.552594366,triton-int8,2,2373.3726570008002,,13669.925967023,13667.922637689,32,0,128,0,1,request-000001,32,64.62352690323314,370.04332300057285,128x32
13669.959851889,13669.959851267,triton-int8,2,2388.1366810001055,,13672.347987948,13670.326855954,32,0,128,0,2,request-000000,32,65.19780625809113,367.00468699928024,128x32
13669.959905253,13669.959904793,triton-int8,2,2388.108701999954,,13672.348013495,13670.326859535,32,0,128,0,2,request-000001,32,65.1985148387241,366.95474199950695,128x32
13672.381777029,13672.381776374,triton-int8,2,2409.195661999547,,13674.790972036,13672.748769967,32,0,128,0,3,request-000000,32,65.87748609678285,366.9935929992789,128x32
13672.381829674,13672.381829294,triton-int8,2,2409.152438000092,,13674.790981732,13672.748773428,32,0,128,0,3,request-000001,32,65.87768722578579,366.94413400073245,128x32
13674.826106254,13674.826105618,triton-int8,2,2412.697367000874,,13677.238802985,13675.19590508,32,0,128,0,4,request-000000,32,65.89993241939209,369.7994619997189,128x32
13674.826157331,13674.826157004,triton-int8,2,2412.6572010009113,,13677.238814205,13675.19590934,32,0,128,0,4,request-000001,32,65.90015693549385,369.75233600060164,128x32
13677.35043033,13677.350429631,triton-int8,2,2032.550636000451,,13679.382980267,13677.549541366,19,0,46,0,0,request-000000,19,101.85771672230557,199.11173499895085,right-skewed
13677.549670388,13677.549669444,triton-int8,2,1561.0694279985182,,13679.110738872,13678.511754447,10,0,80,0,0,request-000001,10,66.55382499997762,962.0850029987196,right-skewed
13677.54971827,13677.549717976,triton-int8,2,2430.6479549995856,,13679.980365931,13679.248501193,12,0,17,0,0,request-000002,12,66.5331579999805,1698.7832169998,right-skewed
13677.54973564,13677.549735212,triton-int8,2,2568.447006999122,,13680.118182219,13679.663078655,8,0,49,0,0,request-000003,8,65.01479485710401,2113.343442999394,right-skewed
13677.54975089,13677.549750554,triton-int8,2,6499.646708998625,,13684.049397263,13681.788788079,15,0,61,0,0,request-000004,15,161.47208457134963,4239.0375249997305,right-skewed
13677.549765637,13677.549765316,triton-int8,2,7618.779001999428,,13685.168544318,13684.04913877,18,0,248,0,0,request-000005,18,65.84738517641894,6499.373454000306,right-skewed
13677.549871773,13677.549871362,triton-int8,2,9931.771118999677,,13687.481642481,13684.449752971,26,0,81,0,0,request-000006,26,121.27558039996075,6899.8816090006585,right-skewed
13677.549885734,13677.549885425,triton-int8,2,10510.246080999423,,13688.060131506,13686.723370663,21,0,36,0,0,request-000007,21,66.83804214999327,9173.485237999557,right-skewed
13688.096859131,13688.096858418,triton-int8,2,1350.6407700006093,,13689.447499188,13688.293580944,19,0,46,0,1,request-000000,19,64.10656911106747,196.72252600139473,right-skewed
13688.293726101,13688.293725179,triton-int8,2,894.4557439990604,,13689.188180923,13688.614665761,10,0,80,0,1,request-000001,10,63.72390688880437,320.940581999821,right-skewed
13688.293776837,13688.293776511,triton-int8,2,1726.590796999517,,13690.020367308,13689.318008928,12,0,17,0,1,request-000002,12,63.8507618181889,1024.232416999439,right-skewed
13688.293795549,13688.293795212,triton-int8,2,1855.532536001192,,13690.149327748,13689.707602404,8,0,49,0,1,request-000003,8,63.103620571512565,1413.8071920006041,right-skewed
13688.293811709,13688.293811206,triton-int8,2,2879.0191120006057,,13691.172830318,13690.280780664,15,0,61,0,1,request-000004,15,63.71783242866513,1986.9694579992938,right-skewed
13688.293828269,13688.293827756,triton-int8,2,3945.1463610002975,,13692.238974117,13691.172628901,18,0,248,0,1,request-000005,18,62.72618917650749,2878.80114499967,right-skewed
13688.293938596,13688.293938314,triton-int8,2,4825.747288999992,,13693.119685603,13691.555499446,26,0,81,0,1,request-000006,26,62.56744628000888,3261.5611319997697,right-skewed
13688.293953495,13688.293953211,triton-int8,2,5392.1413570005825,,13693.686094568,13692.431849853,21,0,36,0,1,request-000007,21,62.712235750041145,4137.89664199976,right-skewed
13693.722181235,13693.722180148,triton-int8,2,1329.6046480008954,,13695.051784796,13693.909684011,19,0,46,0,2,request-000000,19,63.450043611131456,187.50386300052924,right-skewed
