backend,batch_size,chunk_size,config,decode_cpu_ms,decode_cuda_ms,decode_iterations,duration_s,e2e_ms_p50,e2e_ms_p95,e2e_ms_p99,gpu_memory_peak_gb,gpu_utilization_mean_pct,metadata_construction_ms,mixed_cpu_ms,mixed_cuda_ms,mixed_iterations,peak_allocated_bytes,preemptions,prefill_cpu_ms,prefill_cuda_ms,prefill_iterations,recomputed_tokens,repeat,requests,steady_allocated_bytes,steady_reserved_bytes,successful_requests,throughput_tokens_per_s,tpot_ms_p50,tpot_ms_p95,tpot_ms_p99,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,workload
triton-int8,1,16,triton-int8-right-skewed,7745.97837800502,7746.855171203613,121,10.52802682500078,4147.7239949999785,9803.396266099935,10225.56831962005,3.61541748046875,57.41346153846154,27.514375989994733,0.0,0,0,2918018560,0,2754.782471996805,2759.8430786132812,43,0,1,8,2912604160,2954887168,8,12.253008293412137,64.06781183008789,65.23567986696384,65.54322769341515,3485.5470519996743,8386.047706499903,8892.176773299598,right-skewed
triton-int8,1,16,triton-int8-right-skewed,7667.345925996415,7668.0843505859375,121,10.43499287099985,4146.521597000174,9715.38755800002,10129.701917200016,3.61541748046875,58.61165048543689,27.45212499576155,0.0,0,0,2918018560,0,2741.3171509997483,2746.360248565674,43,0,2,8,2912604160,2954887168,8,12.362250898944755,62.99796362815846,64.82257999722,64.88895777722166,3485.832225500417,8329.537525600244,8822.291685120217,right-skewed
triton-int8,1,16,triton-int8-right-skewed,7702.463259009164,7703.28401184082,121,10.463227342001119,4090.5148355004712,9737.535985250634,10152.618128250158,3.61541748046875,57.90384615384615,27.76618600182701,0.0,0,0,2918018560,0,2733.738725997682,2738.948799133301,43,0,3,8,2912604160,2954887168,8,12.328892012330913,63.447555992044926,64.70618176386779,64.73182411281596,3429.433450000033,8333.0322268499,8835.905621369166,right-skewed
triton-int8,1,16,triton-int8-right-skewed,7794.700558011755,7795.592372894287,121,10.59716451299937,4206.970151999485,9868.682258299032,10290.177380458497,3.61541748046875,56.72380952380952,27.790834014012944,0.0,0,0,2918018560,0,2774.8675759958132,2780.0728492736816,43,0,4,8,2912604160,2954887168,8,12.173067601409583,64.31756817882106,66.09827294722284,66.16178156724851,3546.506490999491,8457.529953099584,8960.24530021983,right-skewed
triton-int8,2,16,triton-int8-16x8,453.0197809981473,453.0903015136719,7,0.5195523719994526,519.1046705003828,519.122085050185,519.1236330101674,3.61541748046875,55.333333333333336,1.5724309996585362,0.0,0,0,2923430400,0,64.65890099934768,64.65929412841797,1,0,0,2,2912604160,2954887168,2,30.795740453316338,64.89195142863277,64.89236092857026,64.8923973285647,64.86101049995341,64.88129154931812,64.88309430926165,16x8
triton-int8,2,16,triton-int8-16x8,439.53969399808557,439.6018829345703,7,0.5060720990004484,505.56302949917153,505.58218644855515,505.58388928850036,3.61541748046875,55.0,1.4964940019126516,0.0,0,0,2923430400,0,64.67593900015345,64.68217468261719,1,0,1,2,2912604160,2954887168,2,31.616048447645845,62.95216864275842,62.95253230708633,62.95256463280437,64.89784899986262,64.91955159954159,64.92148071951306,16x8
triton-int8,2,16,triton-int8-16x8,476.63143499994476,476.7632751464844,7,0.5448318179987837,544.2191680003816,544.2396106002889,544.2414277202806,3.61541748046875,54.666666666666664,1.6266279981209664,0.0,0,0,2923430400,0,65.89242100017145,65.9026870727539,1,0,2,2,2912604160,2954887168,2,29.366860508935474,68.3026121428806,68.30304092867924,68.30307904297246,66.10088300021744,66.12432710071516,66.1264110207594,16x8
triton-int8,2,16,triton-int8-16x8,446.1800059998495,446.24662017822266,7,0.516275152000162,515.7225735001703,515.7435034496302,515.7453638895822,3.61541748046875,53.5,1.6099539952847408,0.0,0,0,2923430400,0,68.01498200002243,68.00640106201172,1,0,3,2,2912604160,2954887168,2,30.99122616692383,63.92072442849894,63.921060642795574,63.92109052851083,68.27750250067766,68.30078595021405,68.30285559017284,16x8
triton-int8,2,16,triton-int8-16x8,475.2262059973873,475.30582427978516,7,0.5454585719999159,544.4425354990017,544.4631918488994,544.4650279688904,3.61541748046875,53.5,1.608373002454755,0.0,0,0,2923430400,0,67.52061299994239,67.51606750488281,1,0,4,2,2912604160,2954887168,2,29.333116796269668,68.09533707135935,68.09574483563014,68.0957810813431,67.77517599948624,67.79868669927964,67.80077653926128,16x8
triton-int8,2,32,triton-int8-128x32,2046.7360319998988,2047.0156860351562,31,3.9833205199993245,3982.7109090001613,3982.7338958997643,3982.735939179729,3.63494873046875,36.3,9.136460999798146,0.0,0,0,2933645824,0,1930.0242970002728,1930.6714630126953,4,0,0,2,2912604160,2954887168,2,16.066997289992333,66.18757891937416,66.1876633016178,66.18767080226169,1930.8959624995623,1930.9215652487183,1930.9238410486432,128x32
triton-int8,2,32,triton-int8-128x32,1998.3903319971432,1998.4882469177246,31,2.374047158000394,2373.3968180004013,2373.418562900042,2373.4204957800102,3.63494873046875,61.083333333333336,8.905534008590621,0.0,0,0,2933645824,0,369.3668730011268,369.82678985595703,4,0,1,2,2912604160,2975858688,2,26.958183953643847,64.6234193709754,64.62351615000738,64.62352475258798,370.0708175001637,370.09556254979543,370.0977621097627,128x32
triton-int8,2,32,triton-int8-128x32,2016.2518239994824,2016.4697608947754,31,2.388803346999339,2388.1226915000298,2388.135282050098,2388.136401210104,3.63494873046875,61.25,9.292788001403096,0.0,0,0,2933645824,0,366.1895170025673,366.74537658691406,4,0,2,2,2912604160,2975858688,2,26.791657036311793,65.19816054840761,65.19847940969245,65.19850775291776,366.9797144993936,367.0021897492916,367.0041875492825,128x32
triton-int8,2,32,triton-int8-128x32,2036.8475840023166,2037.0709953308105,31,2.4097328269999707,2409.1740499998195,2409.1935007995744,2409.1952297595526,3.63494873046875,60.041666666666664,9.006351996504236,0.0,0,0,2933645824,0,366.29073900076037,366.7307586669922,4,0,3,2,2912604160,2975858688,2,26.558960928327338,65.87758666128431,65.87767716933564,65.87768521449576,366.9688635000057,366.9911200493516,366.99309840929345,128x32
triton-int8,2,32,triton-int8-128x32,2037.512720997256,2037.7695007324219,31,2.41326086799927,2412.6772840008925,2412.6953587008757,2412.696965340874,3.63494873046875,60.583333333333336,9.80108200747054,0.0,0,0,2933645824,0,369.00966000030166,369.57916259765625,4,0,4,2,2912604160,2975858688,2,26.520133338531124,65.90004467744296,65.90014570968877,65.90015469033284,369.7758990001603,369.79710569976305,369.79899073972774,128x32
triton-int8,2,16,triton-int8-right-skewed,3097.7317610013415,3098.109432220459,47,10.7103076530002,4534.046857998874,10307.779844299512,10469.75283365944,3.63494873046875,33.03809523809524,21.99259400003939,5727.15876500115,5727.411041259766,36,2922820608,0,1868.910354000036,1869.432014465332,5,0,0,8,2912604160,2975858688,8,12.0444719404362,66.69593357498545,147.4033081113635,158.6583292793524,3176.1904839995623,8377.723967849943,9014.332983969634,right-skewed
triton-int8,2,16,triton-int8-right-skewed,2946.078756993302,2946.3260650634766,47,5.589709928999582,2367.275824000899,5193.903433200376,5352.493772240541,3.63494873046875,65.53571428571429,21.242445009193034,2301.7847540013463,2302.0028190612793,36,2922820608,0,327.3756449980283,327.81440353393555,5,0,1,8,2912604160,2975858688,8,23.078120624961976,63.41072650008885,64.01703655855997,64.08866260056597,1700.388324999949,3831.1792134997627,4076.55315629976,right-skewed
triton-int8,2,16,triton-int8-right-skewed,2997.1338650047983,2997.5167350769043,47,5.625052592000429,2345.627709501059,5225.525141799881,5394.462674759561,3.63494873046875,65.35714285714286,21.67324200127041,2295.656897000299,2295.888095855713,36,2922820608,0,316.75798099968233,317.21865463256836,5,0,2,8,2912604160,2975858688,8,22.933118915804467,63.6523176270289,64.52696932914236,64.71661458587502,1680.2431270007219,3824.6991967492245,4078.0730713484986,right-skewed
triton-int8,2,16,triton-int8-right-skewed,2954.032127998289,2954.3381156921387,47,5.594869904998632,2346.4584245002698,5188.159962200007,5347.203302040143,3.63494873046875,66.07142857142857,21.259537010337226,2291.2750319956103,2291.440704345703,36,2922820608,0,335.0384200020926,335.54774475097656,5,0,3,8,2912604160,2975858688,8,23.056836385909058,63.21747213613283,63.94491207187717,64.23659504302383,1674.8969869995562,3815.6580097498586,4061.159286750007,right-skewed
triton-int8,2,16,triton-int8-right-skewed,3022.527116996571,3022.967597961426,47,5.666168924999511,2353.1743604999065,5270.17710339951,5434.520212679236,3.63494873046875,65.89285714285714,21.494353997695725,2310.527493003974,2310.730728149414,36,2922820608,0,317.93708100121876,318.37305450439453,5,0,4,8,2912604160,2975858688,8,22.766705636120996,63.25410158017847,66.40599171701251,66.83560786340458,1681.732109999757,3827.5920991492053,4074.9150214291326,right-skewed
triton-int8,4,16,triton-int8-16x8,470.0591919972794,470.1067886352539,7,0.5604464620009821,559.7385460005171,559.7833682007149,559.7889712408323,3.63494873046875,56.666666666666664,2.598683999167406,0.0,0,0,2934562304,0,87.80671100066684,87.81517028808594,1,0,0,4,2912604160,2975858688,4,57.09733608764208,67.37861550014453,67.37927605003539,67.37932938145345,88.08823749950534,88.14016979931694,88.14649715941414,16x8
triton-int8,4,16,triton-int8-16x8,439.74361600157863,439.7783088684082,7,0.5299866519999341,529.4798685008573,529.521403500712,529.526598300672,3.63494873046875,59.166666666666664,2.342560999750276,0.0,0,0,2934562304,0,88.36622300077579,88.36486053466797,1,0,1,4,2912604160,2975858688,4,60.378879126948235,62.97833185726631,62.978988250025786,62.979041650014544,88.63154549999308,88.68017680015328,88.68609856017429,16x8
triton-int8,4,16,triton-int8-16x8,449.5420519997424,449.5637435913086,7,0.5394708860003448,538.9324240004498,538.9826870497927,538.9879518096132,3.63494873046875,60.5,2.4892350029404042,0.0,0,0,2934562304,0,87.75712600072438,87.76496124267578,1,0,2,4,2912604160,2975858688,4,59.31738084560795,64.41027164289284,64.41090779278187,64.41096098705853,88.06052250020002,88.11748005018671,88.12343361014428,16x8
triton-int8,4,16,triton-int8-16x8,434.4205530014733,434.46771240234375,7,0.5228039559988247,522.1818820000408,522.2233371508082,522.2285762307911,3.63494873046875,59.666666666666664,2.3422709964506794,0.0,0,0,2934562304,0,86.42107299965573,86.41801452636719,1,0,3,4,2912604160,2975858688,4,61.208412126231,62.21500549989807,62.215618285803686,62.21566834297847,86.67684350075433,86.7252511998231,86.73121663960046,16x8
triton-int8,4,16,triton-int8-16x8,1901.6090479963168,1901.7264099121094,8,5.165164154999729,5036.344326500512,5036.381311700552,5036.385958340634,3.63494873046875,11.96078431372549,2.6117180022993125,1648.363539001366,1648.3900146484375,1,2928842240,0,1612.5773149997258,1612.6317138671875,1,0,4,4,2912604160,2975858688,4,6.195350048850805,489.075625071564,489.07644076438635,489.0764971815172,1612.8383834993656,1643.2069711011536,1647.4911566213086,16x8
triton-int8,4,32,triton-int8-128x32,2001.438811996195,2001.6493873596191,31,4.1252476629997545,4124.655838000763,4124.707624849179,4124.71404736898,3.67401123046875,55.853658536585364,14.882351999403909,0.0,0,0,2956254720,0,2116.799744999298,2117.534912109375,4,0,0,4,2912604160,2975858688,4,31.028440097805497,64.7385406290625,64.73874348384632,64.73876105803004,2117.761078499825,2117.8210697502436,2117.8283075502623,128x32
triton-int8,4,32,triton-int8-128x32,1985.4564129927894,1985.6308135986328,31,7.46074039800078,7331.947525000032,7331.99397039989,7331.99979567984,3.67401123046875,33.61643835616438,16.488191002281383,1763.6608949997026,1763.7415924072266,2,2955331072,0,3519.536406998668,3705.1940307617188,4,0,1,4,2912604160,3015704576,4,17.156474179734168,116.98017167741307,116.98039057258235,116.98040882419762,3705.5570675001945,3705.610592999892,3705.617084999776,128x32
triton-int8,4,32,triton-int8-128x32,1988.7507049916167,1988.9398727416992,31,3.1502346720008063,3149.5624954995947,3149.60679569931,3149.612289539382,3.67401123046875,71.34375,14.284010001574643,0.0,0,0,2956254720,0,1155.0605329994141,1155.6435546875,4,0,2,4,2912604160,3015704576,4,40.63189359753426,64.31175261291027,64.31196060646823,64.31197658582307,1155.8981644993764,1155.9577932997854,1155.9650362599132,128x32
triton-int8,4,32,triton-int8-128x32,2041.3048780064855,2041.5834274291992,31,3.2068418279995967,3206.1261989993,3206.1734862502817,3206.1793644503814,3.67401123046875,70.3125,14.764174999072566,0.0,0,0,2956254720,0,1158.3495929990022,1159.0372619628906,4,0,3,4,2912604160,3015704576,4,39.91465961383116,66.02739541933495,66.02758112746208,66.02759687069567,1159.2769409999164,1159.3296401010775,1159.3359576211697,128x32
triton-int8,4,32,triton-int8-128x32,2037.2395279955526,2037.4237670898438,31,3.2076917119993595,3206.995628999721,3207.036701299694,3207.0418010595677,3.67401123046875,69.09375,15.490145999137894,0.0,0,0,2956254720,0,1163.7058010001056,1164.3356323242188,4,0,4,4,2912604160,3015704576,4,39.904084149102154,65.88506445161563,65.88524519357017,65.8852602903537,1164.558630999636,1164.6078614002363,1164.6137898804045,128x32
triton-int8,4,16,triton-int8-right-skewed,2593.29044799415,2593.514877319336,40,16.50303620900013,11513.890412500587,14225.959173050614,14546.613999410294,3.67596435546875,24.512345679012345,29.32306000548124,13692.943695989015,13693.514610290527,41,2928553472,0,200.58939299997292,200.92095947265625,3,0,0,12,2912604160,3015704576,12,13.755044655128541,133.03356417086434,311.4259179071008,337.75509855919853,7200.12660950033,12730.279150050683,12934.929727610706,right-skewed
triton-int8,4,16,triton-int8-right-skewed,2599.089594998077,2599.3469581604004,40,5.786790242000279,3083.540124999672,5112.597281349189,5424.799115468959,3.67596435546875,68.65517241379311,29.1431980112975,2973.1332850042236,2973.453079223633,41,2928553472,0,198.45118199918943,198.76268768310547,3,0,1,12,2912604160,3017801728,12,39.227272893432975,67.44396868416516,75.43510820949032,75.64948358475645,1565.8745635000741,3640.1239590493788,3842.4002526096597,right-skewed
triton-int8,4,16,triton-int8-right-skewed,2592.0111569939763,2592.1809616088867,40,5.744237302998954,3037.939747499877,5074.175157300123,5384.79980746044,3.67596435546875,70.26315789473684,28.460811994591495,2941.663077997873,2941.8029403686523,41,2928553472,0,195.1829430017824,195.56748962402344,3,0,2,12,2912604160,3017801728,12,39.51786599789109,66.40875999201526,73.95866874287225,74.32943770405257,1550.2603129998533,3594.528491650908,3798.3499631311684,right-skewed
triton-int8,4,16,triton-int8-right-skewed,2669.6412969959056,2670.039218902588,40,5.898568210001031,3122.6120695000645,5204.133361999629,5533.369557199986,3.67596435546875,68.57627118644068,30.44159500313981,3015.5794549991697,3015.9866104125977,41,2928553472,0,196.21035899945127,196.5341453552246,3,0,3,12,2912604160,3017801728,12,38.48391540427068,68.19611926894278,76.23017554801518,76.78855373818128,1578.3867350000946,3680.4700886993487,3884.1994721396445,right-skewed
triton-int8,4,16,triton-int8-right-skewed,2605.0747190001857,2605.298107147217,40,5.764967147999414,3037.9984355004126,5077.297828900008,5401.68808497936,3.67596435546875,70.87719298245614,28.346701012196718,2950.0685680031893,2950.2816619873047,41,2928553472,0,194.56156000160263,194.86441802978516,3,0,4,12,2912604160,3017801728,12,39.37576644799695,66.0777289658457,74.47205633566877,74.89555722263228,1562.5844104988573,3592.8182387496236,3794.7434677493043,right-skewed
triton-int8,8,16,triton-int8-16x8,453.1772419977642,453.2051811218262,7,0.7421906670006138,741.5130034996764,741.5755454499958,741.5883058901454,3.67596435546875,68.125,4.003017000286491,0.0,0,0,2956850688,0,286.4522529998794,286.4857482910156,1,0,0,8,2912604160,3017801728,8,86.23121098873516,64.93320735717134,64.93457200724932,64.93471988730433,286.98055199947703,287.0548737498211,287.06895634999455,16x8
triton-int8,8,16,triton-int8-16x8,484.9891800004116,485.04185485839844,7,0.7693065610001213,768.7304734999998,768.7734021500546,768.7845436297539,3.67596435546875,67.5,4.566265999528696,0.0,0,0,2956850688,0,281.4635590002581,281.5533447265625,1,0,1,8,2912604160,3017801728,8,83.19180316985482,69.54519328571354,69.54647940011844,69.54659028018276,281.9141205000051,281.965817049786,281.9777162093669,16x8
triton-int8,8,16,triton-int8-16x8,1869.538424001803,1869.6324996948242,8,6.492820241999652,6365.175597999951,6365.226435050317,6365.24035581042,3.67596435546875,11.15625,4.457996001292486,1668.3059530005266,1668.355224609375,1,2950489088,0,2951.9330319999426,2952.033203125,1,0,2,8,2912604160,3017801728,8,9.85704171909884,487.54932871426195,487.55060741421926,487.55073325416174,2952.3275005003597,2952.390037850546,2952.40530037021,16x8
triton-int8,8,16,triton-int8-16x8,452.8788349998649,452.9132499694824,7,0.7357724529992993,735.1627114994699,735.2067823505422,735.2180604703244,3.67596435546875,69.75,4.146965004110825,0.0,0,0,2956850688,0,280.5155809983262,280.5479431152344,1,0,3,8,2912604160,3017801728,8,86.9834141508162,64.89259014285511,64.8941697070768,64.89429222707258,280.91458049948415,280.9720330495111,280.98481140947115,16x8
triton-int8,8,16,triton-int8-16x8,462.130811996758,462.2120246887207,7,0.7447889209997811,744.1729245001625,744.2327664490222,744.2458236885795,3.67596435546875,67.75,4.0171729979192605,0.0,0,0,2956850688,0,280.0947420000739,280.1313171386719,1,0,4,8,2912604160,3017801728,8,85.93038671156442,66.2297478571158,66.23128048572003,66.23138112574712,280.56468950035196,280.638181649374,280.65280352919217,16x8
triton-int8,8,32,triton-int8-128x32,1997.9507740008557,1998.0712547302246,31,9.83400138899924,9637.315658499574,9637.366418999409,9637.378727799623,3.79705810546875,39.79381443298969,26.886171001024195,3435.2697409995017,3435.4127197265625,3,2996428800,0,4116.861267997592,4393.5440673828125,4,0,0,8,2912604160,3017801728,8,26.03212973778641,169.13469082253636,169.13504637417526,169.1350782038611,4394.12974950028,4394.191738050722,4394.205418010824,128x32
triton-int8,8,32,triton-int8-128x32,1993.559993998133,1993.6800384521484,31,4.683901671000058,4489.783133499259,4489.830586949938,4489.8441901895785,3.79705810546875,80.12765957446808,28.313199001786415,848.7265490002756,848.7853088378906,3,2996428800,0,1556.8707170004927,1834.3819580078125,4,0,1,8,2912604160,3147825152,8,54.6552891118531,85.63506338710033,85.63582618226651,85.63585888807621,1835.073280499273,1835.1445786499426,1835.1599677297963,128x32
triton-int8,8,32,triton-int8-128x32,1990.644355006225,1990.7335243225098,31,4.69255803499982,4496.055201999297,4496.102649200293,4496.114260240247,3.79705810546875,80.63829787234043,27.96729700639844,854.3577390009887,854.4331359863281,3,2996428800,0,1562.099605003823,1840.4748840332031,4,0,2,8,2912604160,3147825152,8,54.55446647449078,85.64516012903633,85.64552294356844,85.6455540597011,1841.0445074987365,1841.1031820000971,1841.115720399921,128x32
triton-int8,8,32,triton-int8-128x32,2002.1445600086736,2002.2359008789062,31,4.711498476999623,4519.8213735002355,4519.871618399702,4519.88305807994,3.79705810546875,80.46808510638297,27.700236005330225,854.5751999990898,854.6280212402344,3,2996428800,0,1568.9088919989445,1847.3975219726562,4,0,3,8,2912604160,3147825152,8,54.33515499362444,86.18436275807447,86.18483566127497,86.18486700319936,1848.0919885005278,1848.1573159491745,1848.1705159890043,128x32
triton-int8,8,32,triton-int8-128x32,2048.4739819894457,2048.690570831299,31,4.767811780000557,4573.656501000187,4573.7055820500245,4573.717610009771,3.79705810546875,80.08510638297872,27.201743989280658,860.1372100019944,860.2537536621094,3,2996428800,0,1571.3802959999157,1851.1289978027344,4,0,4,8,2912604160,3147825152,8,53.69339475057258,87.80363683871978,87.80400405645607,87.80402767580345,1851.732767499925,1851.793615549559,1851.8070911090217,128x32
triton-int8,8,16,triton-int8-right-skewed,1261.646720004137,1261.7111511230469,19,42.46301416300048,29272.23377900009,34149.54298130096,35860.8322927807,3.79901123046875,16.771084337349397,53.239268008837826,40989.091533994724,40990.755043029785,55,2948984320,0,192.35639400176296,192.6696319580078,3,0,0,24,2912604160,3147825152,24,9.04316397620668,444.9425153418613,1132.1897317938265,1230.1713690584224,18678.683420000198,32532.636221150366,33570.79039052967,right-skewed
triton-int8,8,16,triton-int8-right-skewed,1227.0722169978399,1227.246597290039,19,7.643589799001347,4548.808606999955,6579.747478999979,6680.004064070999,3.79901123046875,86.07894736842105,51.96106099901954,6205.552480003462,6206.226581573486,55,2948984320,0,192.72281600024144,193.0494728088379,3,0,1,24,2912604160,3147825152,24,50.23817474482611,85.73157078330951,163.68709351576928,178.73616991818562,2323.4143009995023,5628.846899250219,5774.256455370087,right-skewed
triton-int8,8,16,triton-int8-right-skewed,1243.1120080036635,1243.2435874938965,19,7.6989029760006815,4557.126873000016,6630.800568599533,6732.0534322395,3.79901123046875,87.10526315789474,52.590842000427074,6248.882233014228,6249.426139831543,55,2948984320,0,189.30534700120916,189.6077117919922,3,0,2,24,2912604160,3147825152,24,49.8772359123137,86.94931556668357,164.4319067459015,179.9580235518979,2339.248218000648,5656.289091750022,5800.524053640311,right-skewed
triton-int8,8,16,triton-int8-right-skewed,1235.2037239998026,1235.3419761657715,19,7.740962133000721,4613.374513499366,6726.067202650119,6928.42286197003,3.79901123046875,86.28571428571429,52.25316999894858,6287.855440996282,6288.3682861328125,55,2948984320,0,199.6343530008744,199.99107360839844,3,0,3,24,2912604160,3147825152,24,49.60623671868364,87.02656819997779,165.99502694831347,181.40793996044158,2367.9389054996136,5746.062299850472,5852.395647210469,right-skewed
triton-int8,8,16,triton-int8-right-skewed,1253.5264110047137,1253.6123123168945,19,7.711991452999428,4592.969313999674,6632.640566499685,6734.360379759892,3.79901123046875,86.63157894736842,51.723617001698585,6246.720697003184,6247.346145629883,55,2948984320,0,193.1988239994098,193.5064926147461,3,0,4,24,2912604160,3147825152,24,49.79258630410576,86.81694875839034,163.2158451047336,178.69484284685768,2350.6317679994027,5670.074599699273,5816.325972990235,right-skewed
